n,sigma,betas,model,rmse_forecast,rmse_beta,rmse_phi,rmse_sigma,divergent_trans,fr_true_pos,fr_false_pos,phi_true_pos,phi_false_pos,beta_true_pos,beta_false_pos,TPR_threshold,mod_run,prior
365,1,4,gauss,3.98037247995884,1931.41675239557,0.176861473765998,0.112532462527652,167,0.5,0.0913705583756345,0.2,0,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1204.rds,NA
365,1,4,arima,2.89512259396864,4.24292295289203,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,4,hs,3.37809659590534,0.820996577423423,0.287692774382736,0.167856257693448,4,0,0,0.6,0.2,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1205.rds,NA
730,1,4,gauss,3.74405655456621,15170.8680202069,0.3846909728121,0.29635123754656,196,0,0.106598984771574,0.6,0.9,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1205.rds,NA
730,1,4,arima,7.16544964466446,3.97010488883744,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,4,hs,1.52002033137089,0.103274163352876,0.0298618059876648,0.0177904805347063,0,0,0.0100502512562814,0.6,0,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1206.rds,NA
1095,1,4,gauss,1.7503820267049,0.327880771574876,0.0485181292125127,0.0200477013658951,0,0,0.226130653266332,0.8,0.1,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1206.rds,NA
1095,1,4,arima,1.55233812050057,1.92710130117585,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,0,hs,3.34048773338641,3.16596585846628,0.0531173618110815,0.185087419720928,0,0.181818181818182,0.00526315789473684,0.6,0,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1207.rds,NA
365,1,0,gauss,11.0288096507612,20356.5488681018,0.315690319844726,0.374912318459672,113,0.181818181818182,0.173684210526316,0.4,0.6,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1207.rds,NA
365,1,0,arima,7.82532992393061,3.76225101760543,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,0,hs,3.31787636109026,1.88523856832525,0.126600086975851,0.401235158735787,0,0.666666666666667,0.00529100529100529,0.8,0.4,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1208.rds,NA
730,1,0,gauss,6.48716668054144,27109.1212709197,0.17149032685997,0.602323420308044,157,0.5,0.211640211640212,1,0.6,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1208.rds,NA
730,1,0,arima,8.12187112886022,0.292321351476629,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,0,hs,2.58393083518577,2.32097894929603,0.0639490499194065,0.273180572834256,0,0.545454545454545,0.0105263157894737,0.6,0.2,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1209.rds,NA
1095,1,0,gauss,3.33176246464384,360.43057795738,0.209515162731552,0.436317551747339,65,0.454545454545455,0.147368421052632,0.6,0.6,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1209.rds,NA
1095,1,0,arima,10.2837347615947,1.18659233150607,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,2,hs,7.79324228552828,2.03890776187631,0.184864275810811,0.15357953414534,0,0.375,0.0569948186528497,0.4,0.3,0.333333333333333,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run121.rds,NA
365,1,2,gauss,9.24786464278739,4735.75798621944,0.240525752810157,0.214814083791933,30,0.375,0.16580310880829,0.2,0.3,0.333333333333333,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run121.rds,NA
365,1,2,arima,7.90707772305719,22.53336335151,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,2,hs,4.16186845792072,1.24937341904115,0.22392684918304,0.16629980962213,0,0.125,0,0.6,0.1,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1210.rds,NA
365,1,2,gauss,8.64322946812961,14800.4608938718,0.450810322175466,0.848356424152484,239,0.125,0.00518134715025907,0.4,0.4,0.333333333333333,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1210.rds,NA
365,1,2,arima,4.91387708548334,2.31960071227312,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,2,hs,2.31452724628316,0.859522827522152,0.0702576673852119,0.0627088691587394,15,0.285714285714286,0.00515463917525773,1,0,1,0,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1211.rds,NA
730,1,2,gauss,2.63454798218664,10229.5764347539,0.111384872006659,0.0823219302907873,196,0.285714285714286,0.185567010309278,1,0.3,1,0,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1211.rds,NA
730,1,2,arima,2.89524710844804,4.33057395141871,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,2,hs,3.74945463898439,1.61253234195524,0.0397373727975866,0.0641250387742682,5,0.25,0.00518134715025907,1,0,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1212.rds,NA
1095,1,2,gauss,3.6525151507032,60.9763799673017,0.0700559698218976,0.0546908292132617,213,0.25,0.264248704663212,1,0.3,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1212.rds,NA
1095,1,2,arima,3.84312676766149,4.29246096077721,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,4,hs,2.83972340412637,0.617652712706278,0.0603779850019712,0.0854776494797051,8,0,0,0.8,0,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1213.rds,NA
365,1,4,gauss,4.2817837788411,29.8375195931586,0.268963808881912,0.160219195631518,102,0,0.065989847715736,0.2,0,0.6,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1213.rds,NA
365,1,4,arima,1.93297872657765,1.91296147664943,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,4,hs,2.64950053711683,0.813639700214063,0.0364905010671575,0.0250689611283939,5,0.5,0,1,0,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1214.rds,NA
730,1,4,gauss,2.64643763801282,5063.58433242768,0.0947963939017838,0.0280722441980646,192,0.5,0.218274111675127,1,0.2,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1214.rds,NA
730,1,4,arima,4.8955023999661,2.60002176908516,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,0,hs,2.45567861902104,1.26511560714383,0.0864801309026979,0.26051439996187,0,0.818181818181818,0.0105263157894737,0.8,0.2,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1217.rds,NA
730,1,0,gauss,6.89049147956781,0.391774619628227,0.170703268664424,0.662113017195157,0,0.636363636363636,0.142105263157895,0.8,0.2,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1217.rds,NA
730,1,0,arima,9.20584372982559,0.55624023404139,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,0,hs,2.26775122625239,1.20235335541334,0.0514810204636003,0.144432914146333,0,0.416666666666667,0,1,0,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1218.rds,NA
1095,1,0,gauss,3.9703808466175,1.30567870520137,0.122697945372007,0.280044731796318,0,0.333333333333333,0.211640211640212,1,1,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1218.rds,NA
1095,1,0,arima,6.40220103202072,1.55432088179293,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,2,hs,4.40000353015536,1.1225117391422,0.156963961413602,0.348917424559897,0,0.375,0.0103626943005181,0.8,0,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1219.rds,NA
365,1,2,gauss,25.2456551599074,23486.0257458784,0.296419569160951,0.421542337997259,184,0.25,0.253886010362694,0.6,0.9,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1219.rds,NA
365,1,2,arima,6.78716167788119,2.8924890302407,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,2,hs,5.14325659639987,1.49628554572838,0.134381735335346,0.540409356947529,1,0.571428571428571,0,0.4,0.2,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run122.rds,NA
730,1,2,gauss,5.84339534577995,10812.8539585366,0.240707521252922,0.852554624800013,99,0.285714285714286,0.164948453608247,0.4,0.5,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run122.rds,NA
730,1,2,arima,9.31787304456737,5.33953480638494,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,2,hs,3.18626397367418,1.57719357033849,0.054882947731622,0.0961390925873377,11,0,0,0.8,0,0.333333333333333,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1220.rds,NA
730,1,2,gauss,3.35028735280904,4069.3759823594,0.0801498385728862,0.101319515024438,1233,0.375,0.233160621761658,1,0.2,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1220.rds,NA
730,1,2,arima,3.01947264993123,1.60816697096699,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,2,hs,2.44927126296916,0.457756020110003,0.073501983087585,0.0449721833758008,1,0.375,0.00518134715025907,0.8,0.3,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1221.rds,NA
1095,1,2,gauss,5.34985412774232,16492.2037544532,0.0985209918191144,0.0992985180093695,1131,0.25,0.217616580310881,0.8,0.5,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1221.rds,NA
1095,1,2,arima,2.21168385318775,2.0807893319523,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,4,hs,3.0668160427673,0.588111174344365,0.101570525615595,0.144110599800056,0,0.5,0,0.8,0.2,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1223.rds,NA
730,1,4,gauss,3.88179113034802,0.671280579326989,0.121062042667727,0.148387152264882,0,0.5,0.218274111675127,0.8,0.7,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1223.rds,NA
730,1,4,arima,4.14821951867654,2.80272770259341,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,4,hs,2.66106857094909,0.417241456741748,0.091861199035249,0.115092550241232,0,0,0.0050761421319797,1,0.5,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1224.rds,NA
1095,1,4,gauss,3.11870664688232,0.735687443248442,0.112773397599074,0.139675276108804,0,0,0.218274111675127,1,0.8,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1224.rds,NA
1095,1,4,arima,7.44524327706629,3.40597835263802,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,0,hs,3.79254981461275,1.35831758065002,0.0860240663367592,0.0963919334298424,0,0.583333333333333,0.00529100529100529,1,0.1,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1225.rds,NA
365,1,0,gauss,12.6734715918038,16815.6286893564,0.260267562228668,0.211152270425303,190,0.5,0.264550264550265,0.4,0.5,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1225.rds,NA
365,1,0,arima,4.72480902779574,0.0495185122808973,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,0,hs,3.62182130799403,1.69851464440792,0.0542785845318406,0.240460269037217,0,0.666666666666667,0.00529100529100529,0.6,0.1,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1226.rds,NA
730,1,0,gauss,4.62281043373939,19754.2417033209,0.173427486107896,0.340055011760294,46,0.666666666666667,0.17989417989418,0.6,0.3,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1226.rds,NA
730,1,0,arima,5.35661056949146,0.850176290128745,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,2,hs,2.97834432443255,1.08155574054349,0.162302349333053,0.322835173521209,1,0.25,0,0.8,0.5,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1229.rds,NA
730,1,2,gauss,3.84986582524046,3002.93208341411,0.251331453596872,0.486907555686698,100,0.25,0.170984455958549,0.8,0.7,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1229.rds,NA
730,1,2,arima,6.03787376528659,2.83740812888293,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,2,hs,6.26346086280438,1.34966514016198,0.320968621331628,0.934522272995796,0,0.125,0,0.8,0.7,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1230.rds,NA
1095,1,2,gauss,8.3836364732514,1.27748446293439,0.478932793433388,1.41877946131594,0,0,0.0984455958549223,0.4,1,0.333333333333333,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1230.rds,NA
1095,1,2,arima,10.3967149385308,2.33481263868971,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,4,hs,2.92298995855782,1.22207867736937,0.0600816805762853,0.0639888986197017,0,0,0,1,0,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1231.rds,NA
365,1,4,gauss,3.82315059376041,3095.50671754361,0.274762391364893,0.274591200222355,1022,0,0.065989847715736,0.8,0.1,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1231.rds,NA
365,1,4,arima,2.81133177501731,3.16420529656152,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,4,hs,2.46064821238534,0.528263721258172,0.131201531614802,0.270427070016177,0,0,0.0050761421319797,1,0.2,0.4,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1232.rds,NA
730,1,4,gauss,4.64228468105106,2719.75589914712,0.140425837296417,0.365462995509876,191,0,0.187817258883249,1,0.5,0.4,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1232.rds,NA
730,1,4,arima,4.69284271330069,3.48455952189221,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,4,hs,3.05599795730143,0.986561148691972,0.0491714830210594,0.0256588156098773,3,0.333333333333333,0,1,0.1,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1233.rds,NA
1095,1,4,gauss,3.5771991420501,5921.85409454331,0.0771056102908684,0.0251724319543927,205,0.333333333333333,0.222222222222222,1,0.2,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1233.rds,NA
1095,1,4,arima,2.92078064088759,1.19122356811065,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,0,hs,3.9317307256461,1.86029951676838,0.0798007042136499,0.123591250172327,0,0.166666666666667,0,1,0.2,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1235.rds,NA
730,1,0,gauss,3.56809838539363,4913.27297344912,0.134497754212676,0.169992960800969,204,0.166666666666667,0.137566137566138,1,0.4,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1235.rds,NA
730,1,0,arima,3.41804866968759,0.190867640410117,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,2,hs,5.01206615519026,1.26977562319892,0.0971286005139068,0.0433980651983139,0,0.142857142857143,0,1,0,1,0,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1237.rds,NA
365,1,2,gauss,6.01736765291354,1127.31929071195,0.406532010496362,0.744234843086239,211,0.142857142857143,0.00515463917525773,0.4,0.3,0.5,0,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1237.rds,NA
365,1,2,arima,4.77372669771297,8.72725426449109,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,2,hs,2.79397625681022,0.920347852500162,0.101187088591124,0.383875262277633,0,0.857142857142857,0.0103092783505155,0.6,0.3,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1239.rds,NA
1095,1,2,gauss,5.68814025743088,17764.4784819139,0.12375989765329,0.527703767264332,133,0.571428571428571,0.170103092783505,0.8,0.6,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1239.rds,NA
1095,1,2,arima,7.16348534867393,4.38959839736494,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,4,hs,2.51005176179919,0.643566303039999,0.0387835727459093,0.0512671718400297,0,0.5,0.0050761421319797,1,0,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1241.rds,NA
730,1,4,gauss,5.94610269691866,12355.139025661,0.190465810962831,0.27651901151707,1204,0,0.208121827411168,0.6,0.3,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1241.rds,NA
730,1,4,arima,6.14106797064287,4.05276179327554,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,0,hs,3.18929921039464,2.35032996692949,0.163516285295182,0.121767898792953,1,0.583333333333333,0.0105820105820106,0.6,0,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1243.rds,NA
365,1,0,gauss,11.4009611003615,30368.7646249956,0.325162944491717,0.6322994047393,147,0.5,0.0740740740740741,0.4,0.5,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1243.rds,NA
365,1,0,arima,6.23109381689337,3.56728835775957,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,0,hs,2.76972206251738,0.940347472266757,0.231176740552488,0.396347051814254,2,0.181818181818182,0.00526315789473684,1,0.5,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1244.rds,NA
730,1,0,gauss,11.6777234389932,43548.627445736,0.364389225197722,0.659054201314537,242,0.0909090909090909,0.131578947368421,0.8,0.8,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1244.rds,NA
730,1,0,arima,6.88248678884675,1.47471537442315,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,0,hs,2.5644186728009,1.87594761500484,0.105337660387807,0.339774438972721,0,0.363636363636364,0.00526315789473684,1,0.1,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1245.rds,NA
1095,1,0,gauss,3.50505672053325,7877.33987917349,0.142550610132864,0.452980750845992,1290,0.272727272727273,0.247368421052632,1,0.7,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1245.rds,NA
1095,1,0,arima,4.37287146683715,1.37317967386597,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,2,hs,2.66823592520797,1.23960176769264,0.165228450635132,0.22080240283314,0,0.375,0,1,0,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1246.rds,NA
365,1,2,gauss,4.96460611548396,1.52700234134852,0.244211822618909,0.41902123507529,0,0.25,0.0673575129533679,0.6,0.5,0.333333333333333,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1246.rds,NA
365,1,2,arima,8.05966644338496,2.64575100906313,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,2,hs,2.01643298988354,0.733942641502031,0.0429328469104018,0.0223931371390419,0,0.625,0,1,0.1,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1247.rds,NA
730,1,2,gauss,2.40050620603625,290.678189577802,0.0738136135471836,0.0522971296446791,4,0.625,0.124352331606218,1,0.2,0.333333333333333,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1247.rds,NA
730,1,2,arima,3.92679856318417,2.87119336709613,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,2,hs,3.4593220808696,1.01704606429595,0.164695834395451,0.238363620760242,12,0.25,0,1,0.4,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1248.rds,NA
1095,1,2,gauss,3.44017733818478,4359.58879314566,0.212467790272446,0.261573452614537,71,0.25,0.227979274611399,0.8,0.2,0.333333333333333,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1248.rds,NA
1095,1,2,arima,3.77607207137383,3.64175945856763,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,4,hs,4.94935513308305,0.895485091034287,0.0706673864110479,0.0365837542193537,0,0.5,0.0101522842639594,0.8,0,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1249.rds,NA
365,1,4,gauss,10.1421321334037,6122.26900441743,0.214080828574042,0.106103641408512,174,0.5,0.182741116751269,0.2,0,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1249.rds,NA
365,1,4,arima,4.30381940798032,2.75036681309957,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,4,hs,3.37351548182953,0.787826455773161,0.0941248152109293,0.128802440268467,0,0.5,0,1,0.1,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run125.rds,NA
730,1,4,gauss,3.12253510149894,4978.99269965812,0.158591724112788,0.138709374151084,109,0.5,0.152284263959391,1,0.4,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run125.rds,NA
730,1,4,arima,3.21303694932889,2.92867387262608,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,4,hs,2.86344329724956,0.678458055587128,0.0617754811003663,0.036162445149978,1,0,0,1,0.1,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1250.rds,NA
730,1,4,gauss,3.06899074329528,15268.9227571853,0.0925914261090823,0.0346042969248228,195,0,0.191919191919192,1,0.3,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1250.rds,NA
730,1,4,arima,2.69423965937371,2.64917386254855,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,0,hs,2.74630356451675,1.7179083121492,0.149788693594716,0.215700794065943,0,0.454545454545455,0.00526315789473684,0.8,0.1,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1253.rds,NA
730,1,0,gauss,4.71560734070264,17305.4753280461,0.234997616529477,0.448813741854731,43,0.181818181818182,0.126315789473684,0.8,0.3,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1253.rds,NA
730,1,0,arima,8.79311331220007,0.568334628216557,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,2,hs,3.51827914235512,0.991294709543617,0.142949263844652,0.136112126680137,0,0,0,0.4,0,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1255.rds,NA
365,1,2,gauss,5.65466175421068,1.37698146471865,0.234106609450833,0.12144082788133,0,0,0.144329896907216,0.4,0.2,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1255.rds,NA
365,1,2,arima,8.37502027503828,1.67016052359137,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,2,hs,4.25742747999488,1.12638879644504,0.0608922503950707,0.174191925728494,0,0,0,1,0,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1256.rds,NA
730,1,2,gauss,5.40087954509379,10890.140768936,0.117162687886622,0.296385010300873,131,0,0.144329896907216,0.8,0.7,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1256.rds,NA
730,1,2,arima,8.76430203566183,5.06673958594441,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,4,hs,3.13845036824032,0.634234217552003,0.0930830683624313,0.15506332463067,7,0.5,0,1,0.2,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1259.rds,NA
730,1,4,gauss,3.08804684633657,12678.184215339,0.140101278570699,0.128729715459418,187,0.5,0.274111675126904,1,0.3,0.6,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1259.rds,NA
730,1,4,arima,5.10942144253045,4.16469697645958,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,4,hs,2.1314489297121,0.238677061478685,0.0466454594961355,0.027012358753073,0,0,0,0.8,0,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run126.rds,NA
1095,1,4,gauss,2.22193124098974,0.331789932383143,0.0751993286895155,0.020869216811970102,0,0,0.248730964467005,0.8,0.3,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run126.rds,NA
1095,1,4,arima,2.02527875465252,1.10144678501407,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,0,hs,4.1767113778503004,1.9986244766943,0.166985252735322,0.24791243936362,0,0.2,0.0104712041884817,0.6,0.1,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1261.rds,NA
365,1,0,gauss,23.8951385356431,12339.831121336,0.568109110878518,1.2008533512292,197,0.2,0.0261780104712042,0,0.9,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1261.rds,NA
365,1,0,arima,13.6447140355175,9.78474396271185,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,0,hs,4.17589531941465,2.08456100519286,0.168536843062667,0.357932785961707,0,0.416666666666667,0.0105820105820106,0.6,0.6,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1262.rds,NA
730,1,0,gauss,13.4581003420681,11.0998838206668,0.339085425127907,0.932498714936353,24,0.416666666666667,0.100529100529101,0.4,1,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1262.rds,NA
730,1,0,arima,6.46621432239665,1.30496893131469,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,0,hs,3.6269108703466,2.10292934655464,0.0906323821422493,0.275613916109918,0,0.545454545454545,0.00526315789473684,0.8,0.2,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1263.rds,NA
1095,1,0,gauss,11.371687505244,65902.2992388211,0.187481208988074,0.453158139473385,87,0.545454545454545,0.163157894736842,0.8,0.9,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1263.rds,NA
1095,1,0,arima,5.86537438207506,0.329104479546514,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,2,hs,2.99365397545942,0.884505953426528,0.0785170395556972,0.354050312161584,0,0.25,0.0103626943005181,0.4,0,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_02_12/simdat_run1265.rds,NA
